pdbid,binding_affinity
3680,5ne5,7.41
3681,6fyz,7.41
3682,1q5k,7.42
3683,1t32,7.42
3684,2pou,7.42
3685,2xys,7.42
3686,3ryy,7.42
3687,3zm9,7.42
3688,5nk3,7.42
3689,6ei5,7.42
3690,1b5j,7.43
3691,2bak,7.43
3692,2isw,7.43
3693,3mmf,7.43
3694,4o05,7.43
3695,4qgd,7.43
3696,6eol,7.43
3697,1ciz,7.44
3698,1qb9,7.44
3699,1vzq,7.44
3700,2f7o,7.44
3701,2oxn,7.44
3702,2qbq,7.44
3703,2r38,7.44
3704,3znr,7.44
3705,4avj,7.44
3706,4m2v,7.44
3707,6o0o,7.44
3708,1n0s,7.45
3709,2ccb,7.45
3710,4azi,7.45
3711,1sqo,7.46
3712,1yei,7.46
3713,1yej,7.46
3714,2p53,7.46
3715,3fed,7.46
3716,3ocz,7.46
3717,3t2w,7.46
3718,4cpr,7.46
3719,4dff,7.46
3720,4q4o,7.46
3721,5f61,7.46
3722,5fdc,7.46
3723,5msb,7.46
3724,5nlk,7.46
3725,6gxb,7.46
3726,6qmk,7.46
3727,1xh4,7.47
3728,3oe4,7.47
3729,3own,7.47
3730,5ny3,7.47
3731,5o07,7.47
3732,5ogb,7.47
3733,5tmp,7.47
3734,6maj,7.47
3735,1iiq,7.48
3736,1k6c,7.48
3737,1u71,7.48
3738,2qhy,7.48
3739,2qwe,7.48
3740,3l3l,7.48
3741,3u92,7.48
3742,6dl2,7.48
3743,6eya,7.48
3744,6qau,7.48
3745,2hhn,7.49
3746,3m6r,7.49
3747,3nyx,7.49
3748,4emr,7.49
3749,4l6t,7.49
3750,5vih,7.49
3751,4cpw,7.5
3752,5mwp,7.5
3753,6hk3,7.5
3754,6otg,7.5
3755,2vwo,7.51
3756,3n2v,7.51
3757,4hdp,7.51
3758,4qf8,7.51
3759,5byi,7.51
3760,6fhk,7.51
3761,6sge,7.51
3762,1bm7,7.52
3763,1ivp,7.52
3764,1lah,7.52
3765,1lf2,7.52
3766,1lke,7.52
3767,1mmq,7.52
3768,1uml,7.52
3769,1zfq,7.52
3770,2mas,7.52
3771,3ekr,7.52
3772,3hfb,7.52
3773,3hmo,7.52
3774,3l4u,7.52
3775,3myq,7.52
3776,3rlr,7.52
3777,4dq2,7.52
3778,4f6w,7.52
3779,4ty6,7.52
3780,5d48,7.52
3781,5i8g,7.52
3782,5i9x,7.52
3783,5nau,7.52
3784,5znc,7.52
3785,5u8c,7.53
3786,2f1g,7.54
3787,4hu1,7.54
3788,4qer,7.54
3789,6cwh,7.54
3790,6mln,7.54
3791,1k1j,7.55
3792,1lpk,7.55
3793,1tlp,7.55
3794,1v0l,7.55
3795,2oi0,7.55
3796,2xj1,7.55
3797,3b50,7.55
3798,3ni5,7.55
3799,3rz0,7.55
3800,4asj,7.55
3801,4ngn,7.55
3802,5c8n,7.55
3803,5oot,7.55
3804,6aqs,7.55
3805,6gvf,7.55
3806,6hsh,7.55
3807,6o9c,7.55
3808,3cct,7.56
3809,3suf,7.56
3810,1d09,7.57
3811,1qhc,7.57
3812,2avs,7.57
3813,2pyn,7.57
3814,3cd0,7.57
3815,3ipq,7.57
3816,3ocp,7.57
3817,3q6w,7.57
3818,4crb,7.57
3819,4fnn,7.57
3820,4nvp,7.57
3821,4pmm,7.57
3822,5ive,7.57
3823,6gla,7.57
3824,3cda,7.58
3825,2fdp,7.59
3826,2xb8,7.59
3827,3p3s,7.59
3828,3t5u,7.59
3829,4cu7,7.59
3830,5nkd,7.59
3831,5nkh,7.59
3832,6guh,7.59
3833,6hax,7.59
3834,1lpz,7.6
3835,2c3i,7.6
3836,2o8h,7.6
3837,2zmm,7.6
3838,3ehx,7.6
3839,3fh7,7.6
3840,3gc4,7.6
3841,3iph,7.6
3842,3kr4,7.6
3843,3liw,7.6
3844,3p58,7.6
3845,4m8h,7.6
3846,4uyf,7.6
3847,5hct,7.6
3848,5ia5,7.6
3849,5t9u,7.6
3850,6css,7.6
3851,6guc,7.6
3852,1ftm,7.61
3853,3ibn,7.61
3854,4g95,7.61
3855,5m77,7.61
3856,5vij,7.61
3857,1fzq,7.62
3858,1k6t,7.62
3859,1yqy,7.62
3860,2aoe,7.62
3861,2p3c,7.62
3862,2psu,7.62
3863,2pvl,7.62
3864,3be9,7.62
3865,3o4k,7.62
3866,4dbm,7.62
3867,4uin,7.62
3868,5hu9,7.62
3869,5ta4,7.62
3870,6g5l,7.62
3871,1c1r,7.63
3872,4avi,7.63
3873,4x5z,7.63
3874,1c1v,7.64
3875,1uvt,7.64
3876,2hl4,7.64
3877,3d78,7.64
3878,3fat,7.64
3879,3h89,7.64
3880,3hl7,7.64
3881,3l0v,7.64
3882,3sjf,7.64
3883,4r73,7.64
3884,4rpo,7.64
3885,4ruz,7.64
3886,5el9,7.64
3887,5exn,7.64
3888,5u6j,7.64
3889,966c,7.64
3890,5dex,7.65
3891,6pl1,7.65
3892,1f0r,7.66
3893,1nny,7.66
3894,1ppk,7.66
3895,2cn0,7.66
3896,2yme,7.66
3897,4b74,7.66
3898,4e5w,7.66
3899,4gq4,7.66
3900,4oeu,7.66
3901,4qev,7.66
3902,5dfp,7.66
3903,5edc,7.66
3904,5kz0,7.66
3905,5tcy,7.66
3906,6e1y,7.66
3907,6nw3,7.66
3908,6o5x,7.66
3909,2bpv,7.67
3910,1o2q,7.68
3911,1t4v,7.68
3912,1w0z,7.68
3913,2arm,7.68
3914,3f8c,7.68
3915,3miy,7.68
3916,4cpz,7.68
3917,4d7b,7.68
3918,4del,7.68
3919,4ygf,7.68
3920,5nkg,7.68
3921,5wyz,7.68
3922,5yjm,7.68
3923,6b4u,7.68
3924,6hke,7.68
3925,5xsr,7.69
3926,1bai,7.7
3927,1fzm,7.7
3928,1gno,7.7
3929,1izh,7.7
3930,1mes,7.7
3931,1oau,7.7
3932,1oz0,7.7
3933,1s39,7.7
3934,1uou,7.7
3935,2d1o,7.7
3936,2hmu,7.7
3937,2hmv,7.7
3938,2ves,7.7
3939,2zjw,7.7
3940,3b7r,7.7
3941,3ewc,7.7
3942,3f3e,7.7
3943,3g0e,7.7
3944,3i51,7.7
3945,3p7i,7.7
3946,3th9,7.7
3947,4acc,7.7
3948,4cpt,7.7
3949,4e7r,7.7
3950,4fsl,7.7
3951,4o09,7.7
3952,4tmk,7.7
3953,5l9g,7.7
3954,5sz5,7.7
3955,6cn5,7.7
3956,6g6t,7.7
3957,6nwk,7.7
3958,3lk8,7.71
3959,4mmp,7.71
3960,1ajv,7.72
3961,1cnw,7.72
3962,1j4r,7.72
3963,1oif,7.72
3964,3el5,7.72
3965,3vjc,7.72
3966,4a4w,7.72
3967,4egk,7.72
3968,5ia2,7.72
3969,5nkc,7.72
3970,5nki,7.72
3971,5zg1,7.72
3972,6mj4,7.72
3973,6ugz,7.72
3974,3ljg,7.73
3975,5fdi,7.73
3976,5hbs,7.73
3977,5nyh,7.73
3978,1f0s,7.74
3979,1j36,7.74
3980,1lee,7.74
3981,1nfu,7.74
3982,1qbo,7.74
3983,1rd4,7.74
3984,1sbg,7.74
3985,1txr,7.74
3986,1usn,7.74
3987,2v59,7.74
3988,3b7u,7.74
3989,3nb5,7.74
3990,3tvc,7.74
3991,4auj,7.74
3992,4i71,7.74
3993,4j22,7.74
3994,4pp5,7.74
3995,5j2x,7.74
3996,6qas,7.74
3997,4x50,7.75
3998,2ccc,7.76
3999,4hwp,7.76
4000,4z2b,7.76
4001,6g35,7.76
4002,1xh9,7.77
4003,2jh6,7.77
4004,2qm9,7.77
4005,3cyw,7.77
4006,3dsz,7.77
4007,3gm0,7.77
4008,3mi2,7.77
4009,3tzm,7.77
4010,3uw4,7.77
4011,4gzt,7.77
4012,4lov,7.77
4013,4rj8,7.77
4014,4w9o,7.77
4015,5cbm,7.77
4016,5j6a,7.77
4017,5j6n,7.77
4018,5j9x,7.77
4019,5mg2,7.77
4020,5neb,7.77
4021,6euw,7.77
4022,6ql2,7.77
4023,4kni,7.78
4024,4knn,7.78
4025,5n25,7.78
4026,5ueu,7.78
4027,2zwz,7.79
4028,6g36,7.79
4029,1u1b,7.8
4030,1v48,7.8
4031,1x8t,7.8
4032,2i19,7.8
4033,2ra0,7.8
4034,2wl0,7.8
4035,3agl,7.8
4036,3czv,7.8
4037,3qgy,7.8
4038,3ryj,7.8
4039,4j3l,7.8
4040,4n6z,7.8
4041,4pg9,7.8
4042,4qem,7.8
4043,4qjw,7.8
4044,4w9p,7.8
4045,5hz6,7.8
4046,5i3v,7.8
4047,5l7g,7.8
4048,5njz,7.8
4049,6ej2,7.8
4050,6i8m,7.8
4051,6nfy,7.8
4052,6nsv,7.8
4053,4gr3,7.81
4054,5eu1,7.81
4055,1b6h,7.82
4056,1nf8,7.82
4057,1njs,7.82
4058,1nvs,7.82
4059,2cf9,7.82
4060,2j34,7.82
4061,2jg0,7.82
4062,2o4n,7.82
4063,2ptz,7.82
4064,2xbx,7.82
4065,2xjg,7.82
4066,3gcp,7.82
4067,3n2p,7.82
4068,3prs,7.82
4069,3vx3,7.82
4070,4k0y,7.82
4071,4pp3,7.82
4072,4qpd,7.82
4073,4ybk,7.82
4074,5i29,7.82
4075,6cks,7.82
4076,6g2m,7.82
4077,4gr8,7.83
4078,3cd7,7.84
4079,3ibl,7.84
4080,3n2u,7.84
4081,4gzp,7.84
4082,6b96,7.84
4083,1a94,7.85
4084,1b8y,7.85
4085,1cny,7.85
4086,1laf,7.85
4087,1lbf,7.85
4088,1lst,7.85
4089,2fle,7.85
4090,2gv7,7.85
4091,3c84,7.85
4092,3dd8,7.85
4093,3sut,7.85
4094,3uw5,7.85
4095,4ieh,7.85
4096,4mc1,7.85
4097,4pcs,7.85
4098,4r76,7.85
4099,4rak,7.85
4100,4x5r,7.85
4101,5e89,7.85
4102,5elw,7.85
4103,5f1h,7.85
4104,5hi7,7.85
4105,5uln,7.85
4106,5wuk,7.85
4107,6mja,7.85
4108,4zl4,7.86
4109,3ccw,7.87
4110,1fzo,7.89
4111,1h2t,7.89
4112,2ylc,7.89
4113,2zn7,7.89
4114,3c56,7.89
4115,3hig,7.89
4116,3rz5,7.89
4117,4b5d,7.89
4118,4g8m,7.89
4119,4igt,7.89
4120,4m8e,7.89
4121,4ruy,7.89
4122,4ytc,7.89
4123,5j6l,7.89
4124,5lyr,7.89
4125,6fnf,7.89
4126,3cd5,7.9
4127,1ajx,7.91
4128,5e28,7.91
4129,1b6j,7.92
4130,2jjb,7.92
4131,2ovv,7.92
4132,3d7z,7.92
4133,3eft,7.92
4134,4a6c,7.92
4135,4bcn,7.92
4136,4cws,7.92
4137,4hbm,7.92
4138,4hge,7.92
4139,4phu,7.92
4140,4rux,7.92
4141,5e1s,7.92
4142,5f63,7.92
4143,5i1q,7.92
4144,5jy3,7.92
4145,6nv7,7.92
4146,3daz,7.93
4147,2ewa,7.94
4148,6en5,7.94
4149,6hai,7.94
4150,3t85,7.95
4151,4b7j,7.95
4152,4knj,7.95
4153,5n1r,7.95
4154,5nap,7.95
4155,6s4t,7.95
4156,1epo,7.96
4157,1g2k,7.96
4158,1hvh,7.96
4159,1o3f,7.96
4160,1qxl,7.96
4161,2e1w,7.96
4162,2p3a,7.96
4163,2qe4,7.96
4164,2x8z,7.96
4165,3a5y,7.96
4166,3bgq,7.96
4167,3ekw,7.96
4168,3iww,7.96
4169,3mhc,7.96
4170,3r4p,7.96
4171,3uuo,7.96
4172,4ap7,7.96
4173,4k3n,7.96
4174,4ngp,7.96
4175,4r59,7.96
4176,4y79,7.96
4177,5n84,7.96
4178,5ta2,7.96
4179,6iiu,7.96
4180,3oyq,7.99
4181,4z07,7.99
4182,5n1s,7.99
4183,5nxp,7.99
4184,1a4k,8.0
4185,1b57,8.0
4186,1dqn,8.0
4187,1fkg,8.0
4188,1gaf,8.0
4189,1gai,8.0
4190,1qin,8.0
4191,1r0p,8.0
4192,1rmz,8.0
4193,1tkb,8.0
4194,1vyg,8.0
4195,1xws,8.0
4196,1ypg,8.0
4197,2e94,8.0
4198,2hah,8.0
4199,2vnt,8.0
4200,2vwn,8.0
4201,2xbw,8.0
4202,3b92,8.0
4203,3cyx,8.0
4204,3e92,8.0
4205,3fur,8.0
4206,3gkz,8.0
4207,3gvu,8.0
4208,3hs4,8.0
4209,3k97,8.0
4210,3oy0,8.0
4211,3sio,8.0
4212,3t0x,8.0
4213,3zcl,8.0
4214,4a6l,8.0
4215,4ehz,8.0
4216,4ht0,8.0
4217,4knm,8.0
4218,4mo8,8.0
4219,4o2c,8.0
4220,4o9v,8.0
4221,4poh,8.0
4222,4ujb,8.0
4223,4zx0,8.0
4224,5eqy,8.0
4225,5zw6,8.0
4226,6eq8,8.0
4227,1v7a,8.01
4228,2cc7,8.01
4229,3vje,8.01
4230,6gzd,8.01
4231,1b7h,8.02
4232,2cet,8.02
4233,4uye,8.02
4234,4yes,8.02
4235,4elf,8.03
4236,4x5y,8.03
4237,5e2k,8.03
4238,4m2u,8.04
4239,5tmn,8.04
4240,6k04,8.04
4241,1hih,8.05
4242,1vyf,8.05
4243,2b9a,8.05
4244,2bqv,8.05
4245,2jkh,8.05
4246,2xc4,8.05
4247,2xxt,8.05
4248,2y80,8.05
4249,3ag9,8.05
4250,3ml2,8.05
4251,3u8l,8.05
4252,4b8y,8.05
4253,4hdb,8.05
4254,4q19,8.05
4255,4rfd,8.05
4256,5cxa,8.05
4257,5i9z,8.05
4258,5ld8,8.05
4259,5upe,8.05
4260,5xvg,8.05
4261,6d56,8.05
4262,6gxe,8.05
4263,3dbu,8.06
4264,6evr,8.06
4265,3vbd,8.07
4266,5jfu,8.07
4267,1siv,8.08
4268,3ifl,8.08
4269,2rkg,8.09
4270,2yfx,8.09
4271,3hub,8.09
4272,3tu7,8.09
4273,4elh,8.09
4274,4loy,8.09
4275,5n6s,8.09
4276,6b59,8.09
4277,1erb,8.1
4278,1fzj,8.1
4279,1ghy,8.1
4280,1stc,8.1
4281,1ype,8.1
4282,2cf8,8.1
4283,2e9u,8.1
4284,2pvj,8.1
4285,2vvu,8.1
4286,3f15,8.1
4287,3kr8,8.1
4288,3nx7,8.1
4289,4poj,8.1
4290,4r74,8.1
4291,5i3x,8.1
4292,5m7u,8.1
4293,6ftf,8.1
4294,6gwr,8.1
4295,6ma5,8.1
4296,1ndz,8.11
4297,1nvr,8.11
4298,2pq9,8.11
4299,3fv2,8.11
4300,4cp7,8.11
4301,4v01,8.11
4302,4z1j,8.11
4303,6h38,8.11
4304,1o5r,8.12
4305,2yi0,8.12
4306,6dil,8.12
4307,6dj2,8.12
4308,2yk1,8.13
4309,4pop,8.13
4310,1g35,8.14
4311,1yqj,8.14
4312,3b4f,8.14
4313,3ljz,8.14
4314,3ryx,8.14
4315,4buq,8.14
4316,4isi,8.14
4317,6dj5,8.14
4318,1fkh,8.15
4319,1w5v,8.15
4320,2d1n,8.15
4321,2fxu,8.15
4322,2jf4,8.15
4323,2q1q,8.15
4324,3bu1,8.15
4325,3d8w,8.15
4326,3i4b,8.15
4327,3nxq,8.15
4328,4eo8,8.15
4329,4loo,8.15
4330,4ly9,8.15
4331,5jxq,8.15
4332,5tkj,8.15
4333,5vo1,8.15
4334,6qgh,8.15
4335,4elg,8.16
4336,3rz8,8.17
4337,4q09,8.17
4338,4z0q,8.17
4339,5f62,8.17
4340,2f80,8.18
4341,3l3n,8.18
4342,2r59,8.19
4343,3hit,8.19
4344,3roc,8.19
4345,4mc2,8.19
4346,5aa9,8.19
4347,5acy,8.19
4348,5fl5,8.19
4349,5m25,8.19
4350,5n1z,8.19
4351,5zkc,8.19
4352,6ayq,8.19
4353,6nv9,8.19
4354,2jds,8.2
4355,4gg7,8.2
4356,5exm,8.2
4357,5zo8,8.2
4358,4x5p,8.21
4359,5fto,8.21
4360,5wmg,8.21
4361,1efy,8.22
4362,1h1s,8.22
4363,1w11,8.22
4364,2vvv,8.22
4365,2zcs,8.22
4366,3d1y,8.22
4367,3l3m,8.22
4368,3le9,8.22
4369,3v5t,8.22
4370,3zbx,8.22
4371,4h3g,8.22
4372,4hym,8.22
4373,4lko,8.22
4374,5amg,8.22
4375,5fck,8.22
4376,5k8s,8.22
4377,6det,8.22
4378,6fni,8.22
4379,6r8o,8.22
4380,3e5a,8.23
4381,3f16,8.23
4382,4kfq,8.23
4383,1ydb,8.24
4384,3hll,8.24
4385,4rfc,8.24
4386,4x6m,8.24
4387,4z1e,8.24
4388,6b5q,8.24
4389,6g34,8.24
4390,1c1u,8.25
4391,1g4o,8.25
4392,1nvq,8.25
4393,2pbw,8.25
4394,3ug2,8.25
4395,6cpw,8.25
4396,2e2r,8.26
4397,5j86,8.26
4398,6gzm,8.26
4399,1wuq,8.27
4400,2cbj,8.27
4401,3hek,8.27
4402,4cps,8.27
4403,4djy,8.27
4404,3tt4,8.28
4405,4oc2,8.28
4406,4oc3,8.28
4407,5qqp,8.28
4408,5tkk,8.28
4409,6mqc,8.28
4410,1a28,8.29
4411,4bj8,8.29
4412,6ayo,8.29
4413,6o95,8.29
4414,1b6l,8.3
4415,1qbq,8.3
4416,1tom,8.3
4417,2cen,8.3
4418,2pvk,8.3
4419,2rd6,8.3
4420,2v7a,8.3
4421,2v95,8.3
4422,3fqe,8.3
4423,3gjw,8.3
4424,3hku,8.3
4425,3hvi,8.3
4426,3jy0,8.3
4427,3zps,8.3
4428,4afg,8.3
4429,4cwr,8.3
4430,4o0b,8.3
4431,5j8z,8.3
4432,5khm,8.3
4433,6ma3,8.3
4434,3dc3,8.31
4435,5nxo,8.31
4436,6qav,8.31
4437,2gj5,8.32
4438,2yi7,8.32
4439,4gih,8.32
4440,4jwk,8.32
4441,4pee,8.32
4442,5c2a,8.32
4443,5czm,8.32
4444,1hwr,8.33
4445,4z1k,8.33
4446,1bzy,8.34
4447,2qci,8.34
4448,2xye,8.34
4449,3npc,8.34
4450,5ime,8.34
4451,6g39,8.34
4452,1h23,8.35
4453,2uwd,8.35
4454,3nu5,8.35
4455,4bf6,8.35
4456,4yml,8.35
4457,5edl,8.35
4458,1d4j,8.36
4459,3d83,8.36
4460,3kek,8.36
4461,3r7o,8.36
4462,4e6q,8.36
4463,2nmz,8.37
4464,3t1a,8.37
4465,4bao,8.37
4466,4v24,8.37
4467,6n7a,8.37
4468,1k21,8.38
4469,1mu6,8.38
4470,3qkd,8.38
4471,3zpu,8.38
4472,4a6b,8.38
4473,5d21,8.38
4474,6g3a,8.38
4475,1lzq,8.39
4476,6ayr,8.39
4477,1aaq,8.4
4478,1fd0,8.4
4479,1fq5,8.4
4480,1fzk,8.4
4481,1k22,8.4
4482,1mtr,8.4
4483,1w5x,8.4
4484,1z1h,8.4
4485,1zpa,8.4
4486,2al5,8.4
4487,2baj,8.4
4488,2j95,8.4
4489,2ovy,8.4
4490,2qbp,8.4
4491,2uwl,8.4
4492,2vsl,8.4
4493,2y82,8.4
4494,2zda,8.4
4495,3b68,8.4
4496,3d0e,8.4
4497,3el9,8.4
4498,3qxv,8.4
4499,3str,8.4
4500,3sww,8.4
4501,3zxz,8.4
4502,4aoi,8.4
4503,4bck,8.4
4504,4nh7,8.4
4505,4ual,8.4
4506,5g57,8.4
4507,5org,8.4
4508,6g2s,8.4
4509,6gue,8.4
4510,1e4h,8.41
4511,1g48,8.41
4512,1i9p,8.41
4513,1w96,8.41
4514,1bwb,8.42
4515,4ksy,8.42
4516,4wa9,8.42
4517,5vl2,8.42
4518,2xbv,8.43
4519,2za5,8.43
4520,3nhi,8.43
4521,4y8x,8.43
4522,5dey,8.43
4523,5exl,8.43
4524,5f2u,8.43
4525,2vc9,8.44
4526,2xyf,8.44
4527,4zae,8.44
4528,5kqx,8.44
4529,5n0e,8.44
4530,5voj,8.44
4531,3kdd,8.46
4532,4css,8.46
4533,2oag,8.47
4534,3zln,8.47
4535,5qtt,8.47
4536,6d3q,8.47
4537,1w5y,8.48
4538,2hs1,8.48
4539,2p3b,8.48
4540,2r5p,8.48
4541,2uxz,8.48
4542,2yix,8.48
4543,3b1m,8.48
4544,3n3j,8.48
4545,5kr2,8.48
4546,5n0d,8.48
4547,6fe1,8.48
4548,1ec0,8.49
4549,2g5u,8.49
4550,2ihq,8.49
4551,3s45,8.49
4552,4hdf,8.49
4553,4m2r,8.49
4554,5ufs,8.49
4555,7upj,8.49
4556,2vh0,8.51
4557,3i25,8.51
4558,3u8j,8.51
4559,6oe1,8.51
4560,1fcy,8.52
4561,1i5r,8.52
4562,1nfx,8.52
4563,1rp7,8.52
4564,1xkk,8.52
4565,2boh,8.52
4566,2fvd,8.52
4567,2oc2,8.52
4568,2q64,8.52
4569,2qu6,8.52
4570,2vvc,8.52
4571,2vw5,8.52
4572,2wn9,8.52
4573,3lpi,8.52
4574,3ml5,8.52
4575,3suu,8.52
4576,3ttm,8.52
4577,4nh8,8.52
4578,4o6w,8.52
4579,4o97,8.52
4580,4xoc,8.52
4581,5mpk,8.52
4582,5vi6,8.52
4583,6csp,8.52
4584,3kjd,8.54
4585,4hwo,8.54
4586,5mjn,8.54
4587,5sxm,8.54
4588,1hos,8.55
4589,1ppl,8.55
4590,2byr,8.55
4591,3ejp,8.55
4592,3v51,8.55
4593,5amd,8.55
4594,5i9y,8.55
4595,5nxg,8.55
4596,6hk4,8.55
4597,1bgq,8.57
4598,1q1g,8.57
4599,2x4z,8.57
4600,3ejq,8.57
4601,3ejr,8.57
4602,3v7x,8.57
4603,4kmz,8.57
4604,5caq,8.57
4605,5j6m,8.57
4606,3r5t,8.58
4607,2wky,8.59
4608,3ibi,8.59
4609,5nbw,8.59
4610,6h37,8.59
4611,1bwa,8.6
4612,3b66,8.6
4613,3s43,8.6
4614,3sxf,8.6
4615,3t3u,8.6
4616,4efs,8.6
4617,4gj2,8.6
4618,4qf7,8.6
4619,5sz3,8.6
4620,5upf,8.6
4621,6prf,8.6
4622,4ban,8.61
4623,6gl8,8.61
4624,2cej,8.62
4625,3ryz,8.62
4626,4bf1,8.62
4627,4hf4,8.62
4628,4jx9,8.62
4629,5egm,8.62
4630,5htz,8.62
4631,5zvw,8.62
4632,3f17,8.63
4633,1g45,8.64
4634,1mue,8.64
4635,1r1j,8.64
4636,1t31,8.64
4637,3hkw,8.64
4638,3s71,8.64
4639,4pft,8.64
4640,4qd6,8.64
4641,4zyf,8.64
4642,5e8f,8.64
4643,5x74,8.64
4644,6std,8.64
4645,2oax,8.65
4646,1i9n,8.66
4647,3d1x,8.66
4648,3nox,8.66
4649,3u8k,8.66
4650,5epn,8.66
4651,5n93,8.66
4652,2qd6,8.68
4653,2q55,8.69
4654,5cj6,8.69
4655,1bcd,8.7
4656,1hfs,8.7
4657,1jgl,8.7
4658,1jyq,8.7
4659,1lnm,8.7
4660,1ohr,8.7
4661,1pxo,8.7
4662,1t7j,8.7
4663,1w13,8.7
4664,1xap,8.7
4665,2b7d,8.7
4666,2f8g,8.7
4667,2fmb,8.7
4668,2h4n,8.7
4669,2jh0,8.7
4670,2ojj,8.7
4671,2pcp,8.7
4672,2uwo,8.7
4673,2vj8,8.7
4674,2wgj,8.7
4675,2wyg,8.7
4676,2y5f,8.7
4677,2y7z,8.7
4678,2y81,8.7
4679,3brn,8.7
4680,3d9z,8.7
4681,3eqr,8.7
4682,3ge7,8.7
4683,3hvj,8.7
4684,3i5z,8.7
4685,3i60,8.7
4686,3s73,8.7
4687,4a7i,8.7
4688,4bah,8.7
4689,4eo6,8.7
4690,4hy1,8.7
4691,4r5a,8.7
4692,4rwj,8.7
4693,4yth,8.7
4694,4zwx,8.7
4695,4zwz,8.7
4696,5e2o,8.7
4697,5hcv,8.7
4698,5ih9,8.7
4699,5nk4,8.7
4700,5sz2,8.7
4701,5ufr,8.7
4702,3ckz,8.72
4703,3p8o,8.72
4704,3ts4,8.72
4705,4crc,8.72
4706,4ish,8.72
4707,4ivb,8.72
4708,4x6o,8.72
4709,5ikb,8.72
4710,5jg1,8.72
4711,6dj7,8.72
4712,1b6k,8.74
4713,1mjj,8.74
4714,1sdv,8.74
4715,2vkm,8.74
4716,2wtv,8.74
4717,3rz1,8.74
4718,4ei4,8.74
4719,4gii,8.74
4720,5vkc,8.74
4721,6d78,8.74
4722,6o94,8.74
4723,1bnv,8.77
4724,1d4l,8.77
4725,1qft,8.77
4726,1x38,8.77
4727,1zp8,8.77
4728,2wkz,8.77
4729,3b5r,8.77
4730,3qdd,8.77
4731,4e4l,8.77
4732,4m0f,8.77
4733,5wal,8.77
4734,6cdp,8.79
4735,1fkn,8.8
4736,1g46,8.8
4737,1w5w,8.8
4738,3d1z,8.8
4739,3oaf,8.8
4740,5cau,8.8
4741,5e2p,8.8
4742,5vm0,8.8
4743,6stl,8.8
4744,1ork,8.81
4745,1g54,8.82
4746,1m0b,8.82
4747,2zcq,8.82
4748,2zxg,8.82
4749,3fvk,8.82
4750,3nu4,8.82
4751,4i5c,8.82
4752,4ks1,8.82
4753,4x6n,8.82
4754,5k0m,8.82
4755,5kby,8.82
4756,1lhu,8.83
4757,3mxd,8.83
4758,1d4i,8.85
4759,2avo,8.85
4760,3b67,8.85
4761,3e93,8.85
4762,4gj3,8.85
4763,5cas,8.85
4764,5mlj,8.85
4765,5uoo,8.85
4766,6ayt,8.85
4767,6dz2,8.85
4768,2xej,8.87
4769,5lwm,8.87
4770,1n3i,8.89
4771,1nfy,8.89
4772,1nt1,8.89
4773,2idw,8.89
4774,2y7x,8.89
4775,3ekp,8.89
4776,3vhc,8.89
4777,3zze,8.89
4778,4cst,8.89
4779,5fnu,8.89
4780,5ipj,8.89
4781,6dz3,8.89
4782,6e22,8.89
4783,3egt,8.9
4784,5m23,8.9
4785,4bak,8.91
4786,1ec1,8.92
4787,1kzn,8.92
4788,1r1h,8.92
4789,3k37,8.92
4790,4e6d,8.92
4791,4heg,8.92
4792,5hcy,8.92
4793,5ljt,8.92
4794,5n24,8.92
4795,5sz1,8.92
4796,6oe0,8.92
4797,4bam,8.94
4798,1j37,8.96
4799,1nfw,8.96
4800,2p4j,8.96
4801,3dcc,8.96
4802,3i9g,8.96
4803,3rz7,8.96
4804,3v5p,8.96
4805,4ag8,8.96
4806,4k18,8.96
4807,4und,8.96
4808,4xo8,8.96
4809,5een,8.96
4810,5wqc,8.96
4811,5tbe,8.97
4812,6cdo,8.97
4813,6hzb,8.98
4814,5vp9,8.99
4815,1apv,9.0
4816,1e3g,9.0
4817,1fm9,9.0
4818,1k27,9.0
4819,1mq5,9.0
4820,1mu8,9.0
4821,1y0l,9.0
4822,2j4i,9.0
4823,2p4y,9.0
4824,2wyj,9.0
4825,3dd0,9.0
4826,3jrx,9.0
4827,3u6h,9.0
4828,3u6i,9.0
4829,3ui7,9.0
4830,3uri,9.0
4831,4c2v,9.0
4832,4h3f,9.0
4833,4x5q,9.0
4834,5ef7,9.0
4835,5ljq,9.0
4836,6mle,9.0
4837,2q54,9.01
4838,4baq,9.01
4839,5e2s,9.01
4840,4jh0,9.03
4841,4xtw,9.03
4842,6dz0,9.03
4843,1ec3,9.04
4844,1g53,9.04
4845,1qkt,9.04
4846,3m37,9.04
4847,3vfb,9.04
4848,1ebw,9.05
4849,1ezq,9.05
4850,1kdk,9.05
4851,3hb4,9.05
4852,3nu9,9.05
4853,4e4n,9.05
4854,4i72,9.05
4855,4uja,9.05
4856,5m7s,9.05
4857,1nw4,9.07
4858,2qd8,9.07
4859,3gba,9.07
4860,4cmo,9.07
4861,4xk9,9.07
4862,1bnw,9.08
4863,2rkf,9.08
4864,3a2o,9.08
4865,3ffg,9.08
4866,3sue,9.08
4867,3x00,9.08
4868,6ckw,9.08
4869,1d3d,9.09
4870,1msn,9.09
4871,2v58,9.09
4872,2w8y,9.09
4873,4zls,9.09
4874,1h22,9.1
4875,2qd7,9.1
4876,3gnw,9.1
4877,3lea,9.1
